CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
CUM29A1_contig338_len750_circularized 1672.77 1981 71 2255
CUM29A1_contig341_len1577 3207.9 3395 0 4153
CUM29A1_contig342_len742_circularized 270.352 306.5 10 390
CUM29A1_contig343_len742_circularized 137.043 80 2 713
CUM29A1_contig344_len759_circularized 1908.46 2277 63 2509
CUM29A1_contig345_len750_circularized 84.2744 39 0 489
CUM29A1_contig347_len750_circularized 149.806 122 1 589
CUM29A1_contig348_len749_circularized 160.413 98 1 822
CUM29A1_contig350_len865 1568.03 1961 1 2114
CUM29A1_contig351_len750_circularized 4376.13 5012.5 157 5975
CUM29A1_contig354_len741_circularized 200.901 103 0 1090
CUM29A1_contig355_len751_circularized 138.769 112 3 514
CUM29A1_contig356_len804 274.7 268 4 489
CUM29A1_contig359_len743_circularized 936.296 1113 30 1228
CUM29A1_contig362_len750_circularized 637.664 676 15 1411
CUM29A1_contig363_len762_circularized 462 470 9 1146
CUM29A1_contig366_len739_circularized 1790.89 2049 43 2446
CUM29A1_contig367_len817 2393.06 2935 11 3131
CUM29A1_contig368_len761_circularized 261.209 272 12 607
CUM29A1_contig369_len739_circularized 120.072 88 1 499
CUM29A1_contig372_len749_circularized 155.577 115 0 649
CUM29A1_contig373_len487 554.462 671 12 776
CUM29A1_contig376_len956 55.7071 62 1 111
CUM29A1_contig377_len1478_circularized 407.472 263.5 13 885
CUM29A1_contig378_len738_circularized 1228.31 1447 51 1675
CUM29A1_contig382_len749_circularized 615.521 725 9 925
CUM29A1_contig383_len825 131.682 104 1 371
CUM29A1_contig384_len739_circularized 257.808 221 7 892
CUM29A1_contig388_len807 99.5601 85 4 256
CUM29A1_contig389_len762_circularized 35.5998 37 1 72
CUM29A1_contig390_len750_circularized 35.8511 36 0 81
CUM29A1_contig391_len739_circularized 79.5759 84 2 133
CUM29A1_contig392_len740_circularized 41.5292 47 2 72
CUM29A1_contig393_len739_circularized 1257.66 1465 39 1701
CUM29A1_contig394_len749_circularized 1545.64 1835 47 2025
CUM29A1_contig395_len751_circularized 500.547 579 23 675
CUM29A1_contig396_len743_circularized 489.658 522 17 1033
CUM29A1_contig39_len419 1835.34 2212 18 3095
CUM29A1_contig3_len501 76.9681 87 2 107
CUM29A1_contig41_len741_circularized 565.944 657 15 762
CUM29A1_contig43_len739_circularized 189.214 220 4 265
CUM29A1_contig45_len740_circularized 326.945 392 6 469
CUM29A1_contig4_len1152 1163.33 1561 5 1934
CUM29A1_contig50_len765 44.017 43 3 92
CUM29A1_contig51_len739_circularized 162.902 177 2 290
CUM29A1_contig53_len901 3415.43 4281 1 4529
CUM29A1_contig57_len742_circularized 82.3498 37 1 508
CUM29A1_contig60_len2245_circularized 1377.08 628 6 3830
CUM29A1_contig64_len741_circularized 1135.83 1326 32 1613
CUM29A1_contig66_len861 142.54 166 1 187
CUM29A1_contig6_len1619 527.266 218 3 1171
CUM29A1_contig74_len1511_circularized 3146.06 1676 1 7575
CUM29A1_contig77_len764 86.212 92 1 118
CUM29A1_contig79_len763_circularized 4399.45 5121 100 5956
CUM29A1_contig7_len740_circularized 1150.73 1361 30 1609
CUM29A1_contig82_len741_circularized 129.593 88 3 572
CUM29A1_contig83_len748_circularized 15256.3 17139 414 20186
CUM29A1_contig85_len918 111.167 83 0 329
CUM29A1_contig87_len752_circularized 1328.33 1541 39 1773
CUM29A1_contig8_len741_circularized 1927.02 2277 72 2743
CUM29A1_contig93_len734_circularized 765.528 895.5 24 1053
