CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC1407A1_contig29_len752_circularized 166.518 189 3 238
LC1407A1_contig2_len741_circularized 77.2649 87 2 137
LC1407A1_contig30_len939 84.3866 98 0 127
LC1407A1_contig31_len749_circularized 116.39 133 2 179
LC1407A1_contig37_len751_circularized 283.067 325 9 407
LC1407A1_contig38_len739_circularized 344.366 397 9 503
LC1407A1_contig39_len750_circularized 190.653 207 6 372
LC1407A1_contig3_len759_circularized 112.777 127 7 176
LC1407A1_contig40_len550 176.265 168.5 5 354
LC1407A1_contig43_len1501_circularized 375.535 393 2 637
LC1407A1_contig44_len741_circularized 1474.02 1683 33 2074
LC1407A1_contig46_len760_circularized 552.753 627.5 21 787
LC1407A1_contig49_len750_circularized 275.81 282 8 504
LC1407A1_contig4_len1444 303.11 305.5 3 699
LC1407A1_contig53_len889 393.646 405 4 616
LC1407A1_contig54_len833 64.1753 69 1 92
LC1407A1_contig55_len752_circularized 1216.4 1369.5 49 1616
LC1407A1_contig56_len750_circularized 122.14 142 2 182
LC1407A1_contig57_len1455 328.838 89 0 982
LC1407A1_contig58_len741_circularized 63.9282 63 1 141
LC1407A1_contig59_len743_circularized 140.347 144 5 285
LC1407A1_contig5_len750_circularized 305.594 350.5 6 435
LC1407A1_contig64_len739_circularized 444.408 521 14 613
LC1407A1_contig65_len739_circularized 123.49 136 9 213
LC1407A1_contig66_len842 799.283 917 1 1029
LC1407A1_contig67_len1564 279.814 281 3 408
LC1407A1_contig68_len740_circularized 383.442 430.5 11 544
LC1407A1_contig71_len751_circularized 73.9378 70 2 216
LC1407A1_contig72_len740_circularized 63.873 46 1 269
LC1407A1_contig73_len1649 291.256 265 1 486
LC1407A1_contig75_len760_circularized 135.645 132 1 329
LC1407A1_contig76_len740_circularized 170.539 177 2 384
LC1407A1_contig77_len741_circularized 248.561 254 0 635
LC1407A1_contig78_len750_circularized 79.6144 64 0 281
LC1407A1_contig7_len740_circularized 304.853 351 9 450
LC1407A1_contig80_len852 155.187 161 2 264
LC1407A1_contig85_len862 36.7181 38 0 54
LC1407A1_contig88_len869 198.587 182 6 398
LC1407A1_contig89_len740_circularized 328.192 385 10 467
LC1407A1_contig8_len742_circularized 187.094 179 5 517
LC1407A1_contig91_len698 40.0888 41 5 59
LC1407A1_contig92_len752_circularized 163.892 181 5 252
LC1407A1_contig93_len892 211.739 244 1 292
LC1407A1_contig94_len750_circularized 102.482 119 1 154
LC1407A1_contig96_len805 199.723 196 0 442
LC1407A1_contig99_len741_circularized 99.2536 89 1 271
LC1407A1_contig9_len1495_circularized 318.981 227 3 684
