CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC1418A1_contig27_len740_circularized 310.489 355 9 455
LC1418A1_contig2_len749_circularized 246.623 255 10 563
LC1418A1_contig31_len754_circularized 524.077 557 10 1026
LC1418A1_contig33_len1067 652.13 878 0 1076
LC1418A1_contig34_len471 189.59 201 5 303
LC1418A1_contig36_len751_circularized 545.417 650 20 741
LC1418A1_contig38_len739_circularized 594.138 683 25 896
LC1418A1_contig39_len751_circularized 324.537 389 9 454
LC1418A1_contig3_len741_circularized 408.277 456 11 590
LC1418A1_contig40_len911 207.735 235 1 301
LC1418A1_contig41_len1483_circularized 753.516 569 31 1663
LC1418A1_contig42_len741_circularized 424.075 490 12 639
LC1418A1_contig43_len962 202.445 227.5 1 284
LC1418A1_contig46_len1566 532.913 329 5 1165
LC1418A1_contig47_len750_circularized 109.026 79 2 468
LC1418A1_contig48_len741_circularized 1958.38 2237 59 2793
LC1418A1_contig49_len751_circularized 231.69 260 5 364
LC1418A1_contig4_len740_circularized 561.756 654 20 800
LC1418A1_contig52_len742_circularized 588.862 671 23 935
LC1418A1_contig54_len751_circularized 162.009 168 6 383
LC1418A1_contig55_len752_circularized 177.672 193 8 323
LC1418A1_contig56_len749_circularized 95.7141 115 1 147
LC1418A1_contig57_len751_circularized 292.841 335 10 453
LC1418A1_contig58_len752_circularized 92.4002 91 1 237
LC1418A1_contig59_len741_circularized 450.122 529 12 631
LC1418A1_contig62_len749_circularized 129.868 143 3 196
LC1418A1_contig63_len739_circularized 949.992 1099 29 1322
LC1418A1_contig64_len750_circularized 195.184 216 7 348
LC1418A1_contig65_len748_circularized 75.7027 80 1 155
LC1418A1_contig67_len750_circularized 210.422 223.5 7 338
LC1418A1_contig68_len474 302.036 335 6 482
LC1418A1_contig74_len748_circularized 153.019 175 3 210
LC1418A1_contig78_len742_circularized 197.746 182 5 555
LC1418A1_contig80_len749_circularized 636.71 729 7 954
LC1418A1_contig81_len1235 1045.98 1310 5 1724
LC1418A1_contig82_len751_circularized 423.029 493 17 596
LC1418A1_contig83_len2304 509.305 463 2 1309
LC1418A1_contig84_len751_circularized 262.826 292 9 431
LC1418A1_contig85_len1499_circularized 563.627 495 3 1033
LC1418A1_contig86_len740_circularized 510.116 598 23 735
LC1418A1_contig88_len749_circularized 253.778 273 8 383
LC1418A1_contig92_len739_circularized 71.0427 62 2 209
LC1418A1_contig93_len742_circularized 337.114 401 11 488
LC1418A1_contig94_len741_circularized 330.53 300 9 1018
LC1418A1_contig96_len749_circularized 1017.92 1137 32 1390
LC1418A1_contig97_len1575 841.651 853 3 1203
LC1418A1_contig98_len748_circularized 743.979 841 22 1159
LC1418A1_contig99_len709_circularized 1183.21 1392 32 1736
