CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER094A1_contig209_len754 5048.64 5769 39 6672
PER094A1_contig210_len742_circularized 921.795 1071.5 22 1234
PER094A1_contig213_len742_circularized 1673.2 2011.5 21 2281
PER094A1_contig215_len741_circularized 952.501 1065 24 1425
PER094A1_contig216_len749_circularized 2407.13 2788 76 3416
PER094A1_contig218_len734_circularized 1276.83 1473 47 1737
PER094A1_contig21_len719_circularized 1236.07 1522 32 1802
PER094A1_contig221_len739_circularized 199.369 99 3 1010
PER094A1_contig223_len709_circularized 1495.9 1683 52 2547
PER094A1_contig227_len758_circularized 1621.51 1837.5 56 2389
PER094A1_contig229_len741_circularized 656.455 667 22 1399
PER094A1_contig230_len749_circularized 135.052 155 7 200
PER094A1_contig233_len742_circularized 708.288 781 26 1161
PER094A1_contig234_len928 2803.05 3102 1 4017
PER094A1_contig235_len1499_circularized 2115.66 1285 41 5010
PER094A1_contig237_len751_circularized 950.062 1108 34 1272
PER094A1_contig239_len756_circularized 797.066 904 27 1248
PER094A1_contig23_len867 54.1811 56 0 94
PER094A1_contig240_len477 2019.63 2140 20 2978
PER094A1_contig241_len740_circularized 1813.62 2114.5 52 2506
PER094A1_contig245_len761_circularized 963.164 1115 22 1436
PER094A1_contig246_len752_circularized 329.671 248 9 1353
PER094A1_contig247_len739_circularized 365.702 361 11 893
PER094A1_contig249_len750_circularized 852.413 914 37 1523
PER094A1_contig24_len927 2061.96 2474 8 3243
PER094A1_contig250_len751_circularized 746.896 751 13 1734
PER094A1_contig251_len739_circularized 953.25 1051 23 1690
PER094A1_contig253_len752_circularized 1384.02 1570 36 2321
PER094A1_contig254_len1500_circularized 416.325 346 3 746
PER094A1_contig256_len859 851.828 920 5 1359
PER094A1_contig259_len760_circularized 330.742 283.5 12 1056
PER094A1_contig25_len740_circularized 630.903 683 21 1203
PER094A1_contig260_len742_circularized 1007.19 1189 49 1341
PER094A1_contig261_len739_circularized 1343.11 1542 55 1778
PER094A1_contig264_len740_circularized 1446.81 1730 59 1943
PER094A1_contig265_len842 4748.11 5654.5 4 6078
PER094A1_contig266_len948 2458.48 3197.5 11 3546
PER094A1_contig267_len752_circularized 106.875 44 1 662
PER094A1_contig268_len748_circularized 2278.78 2550.5 58 3312
PER094A1_contig269_len748_circularized 887.106 996 36 1182
PER094A1_contig26_len739_circularized 1498.8 1781 31 1910
PER094A1_contig271_len739_circularized 361.406 139 3 2317
PER094A1_contig277_len1493_circularized 2677.68 1754 16 4962
PER094A1_contig278_len1498_circularized 2208.91 2438.5 36 3003
PER094A1_contig279_len607 52.6886 47 0 135
PER094A1_contig281_len857 594.746 595 5 985
PER094A1_contig282_len752_circularized 1759.89 1938 57 2458
PER094A1_contig283_len762_circularized 3213.43 3660.5 117 4442
PER094A1_contig284_len750_circularized 442.187 471 7 887
PER094A1_contig285_len950 1079.07 1120 2 2857
PER094A1_contig286_len1028 5759.76 7508.5 1 9171
PER094A1_contig288_len741_circularized 601.283 609 17 1330
PER094A1_contig289_len751_circularized 442.954 474 14 946
PER094A1_contig290_len749_circularized 209.241 232 6 377
PER094A1_contig291_len853 1542.2 1670 14 2400
PER094A1_contig292_len742_circularized 2001.14 2222.5 67 2729
PER094A1_contig293_len741_circularized 2187.52 2474 69 3302
PER094A1_contig296_len745_circularized 3304.16 3766 90 4764
PER094A1_contig297_len701 2738.32 3130 20 3508
PER094A1_contig299_len750_circularized 894.424 1006 30 1533
PER094A1_contig300_len764 1524.28 1761 31 1856
PER094A1_contig301_len750_circularized 3670.61 4081.5 182 5349
PER094A1_contig303_len740_circularized 1627.1 1834 62 2622
PER094A1_contig304_len1459_circularized 2523.28 2316 22 3858
PER094A1_contig306_len741_circularized 233.846 169 3 1005
PER094A1_contig308_len750_circularized 2228.68 2514 67 3113
PER094A1_contig309_len749_circularized 1231.26 1404 52 1702
PER094A1_contig30_len739_circularized 913.634 997 32 1278
PER094A1_contig310_len750_circularized 957.202 1062 40 1588
PER094A1_contig311_len749_circularized 454.363 308 9 2052
PER094A1_contig312_len752_circularized 250.853 197 4 950
PER094A1_contig313_len750_circularized 788.658 852.5 12 1518
PER094A1_contig314_len749_circularized 321.169 158 4 1858
PER094A1_contig315_len761_circularized 2453.31 2846 106 3402
PER094A1_contig316_len763_circularized 908.512 1004 25 1396
PER094A1_contig317_len739_circularized 503.517 355 8 2090
PER094A1_contig318_len740_circularized 1177.41 1353 40 1762
PER094A1_contig319_len742_circularized 1006.95 1201.5 37 1291
PER094A1_contig31_len559 2027.29 2196 167 3019
PER094A1_contig320_len751_circularized 386.59 358 11 1069
PER094A1_contig321_len740_circularized 936.448 1069 28 1436
PER094A1_contig325_len739_circularized 4814.13 5792 144 6638
PER094A1_contig32_len1490_circularized 3528.99 2477.5 174 7692
PER094A1_contig330_len750_circularized 265.878 235 1 838
PER094A1_contig332_len761_circularized 3252.2 3595 125 4885
PER094A1_contig334_len740_circularized 2638.65 3114.5 108 3519
PER094A1_contig337_len739_circularized 1223.12 1380 36 2009
PER094A1_contig339_len750_circularized 2037.38 2332.5 74 2641
PER094A1_contig340_len740_circularized 523.161 528 16 1231
PER094A1_contig342_len748_circularized 1113.97 1248 40 1764
PER094A1_contig343_len739_circularized 2164.2 2514 66 2787
PER094A1_contig344_len730_circularized 566.858 660 16 762
PER094A1_contig350_len741_circularized 925.43 1073 35 1258
PER094A1_contig354_len738_circularized 2127.38 2384 61 2905
PER094A1_contig356_len751_circularized 3142.49 3717 93 4225
PER094A1_contig357_len751_circularized 3893.71 4487 130 5157
PER094A1_contig361_len737_circularized 2045.23 2428 53 2683
PER094A1_contig370_len739_circularized 507.452 498 25 1272
PER094A1_contig371_len1499_circularized 2364.66 2398 26 3309
PER094A1_contig372_len750_circularized 113.996 126 2 202
PER094A1_contig373_len742_circularized 1062.69 1225.5 31 1491
PER094A1_contig374_len741_circularized 53.4837 34 1 253
PER094A1_contig375_len738_circularized 831.51 984.5 35 1147
PER094A1_contig376_len740_circularized 1041.43 1184.5 36 1359
PER094A1_contig377_len743_circularized 3433.66 4042 124 4619
PER094A1_contig37_len740_circularized 1194.94 1301.5 29 2150
PER094A1_contig40_len738_circularized 1107.96 1285.5 32 1696
PER094A1_contig41_len562 1305.96 1518 27 1701
PER094A1_contig42_len741_circularized 989.407 1150 31 1446
PER094A1_contig48_len1500_circularized 1797.91 1859 37 2617
PER094A1_contig49_len738_circularized 834.904 884 32 1663
PER094A1_contig4_len443 166.129 108 4 483
PER094A1_contig52_len737_circularized 1105.35 1221 39 1931
PER094A1_contig53_len741_circularized 2801.32 3191 101 3858
PER094A1_contig56_len954 2542.79 2584.5 80 3869
PER094A1_contig57_len843 2023.25 2429 1 2656
PER094A1_contig5_len740_circularized 1161.2 1337.5 30 1592
PER094A1_contig60_len749_circularized 553.565 499 9 1665
PER094A1_contig61_len738_circularized 4258.81 4768.5 177 5883
PER094A1_contig65_len749_circularized 207.581 164 3 806
PER094A1_contig66_len748_circularized 1728.34 2040 64 2240
PER094A1_contig67_len742_circularized 744.262 868 31 1107
PER094A1_contig68_len741_circularized 325.71 382 11 454
PER094A1_contig69_len448 979.509 1002.5 5 1502
PER094A1_contig71_len740_circularized 2878.48 3444 68 3819
PER094A1_contig72_len749_circularized 1755.06 1955 57 2402
PER094A1_contig76_len752_circularized 1692.92 1876.5 87 2335
PER094A1_contig78_len627 1853.22 2058 122 2563
PER094A1_contig7_len739_circularized 1874.96 2038 47 3215
PER094A1_contig83_len987 2084.11 2328 24 2877
PER094A1_contig85_len740_circularized 860.555 953.5 27 1246
PER094A1_contig88_len1189 3036.96 3670 33 4402
PER094A1_contig91_len751_circularized 1669.94 1907 65 2206
PER094A1_contig92_len740_circularized 959.447 1123.5 32 1254
PER094A1_contig94_len734_circularized 338.949 77 3 2495
PER094A1_contig96_len741_circularized 1067.37 1211 31 1437
PER094A1_contig98_len777 4017.28 4568 31 5299
PER094A1_contig9_len737_circularized 1134.51 1286 48 1558
