CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER065A1_contig183_len740_circularized 603.451 645.5 17 1137
PER065A1_contig184_len740_circularized 1367.04 1548 50 1907
PER065A1_contig185_len742_circularized 2263.54 2624.5 73 3155
PER065A1_contig189_len740_circularized 2450.46 2791.5 80 3325
PER065A1_contig18_len749_circularized 2315.7 2535 65 3432
PER065A1_contig192_len740_circularized 2353.48 2664.5 65 3256
PER065A1_contig194_len739_circularized 1583.04 1730 21 3161
PER065A1_contig196_len740_circularized 670.262 718 24 963
PER065A1_contig197_len647 4465.12 5163 85 5909
PER065A1_contig198_len761_circularized 444.892 304 8 1893
PER065A1_contig19_len738_circularized 1411.99 1599.5 62 1947
PER065A1_contig201_len740_circularized 1154.56 1251.5 27 2142
PER065A1_contig203_len1575 525.285 481 24 794
PER065A1_contig204_len1569 3491.96 3236 2 5548
PER065A1_contig205_len749_circularized 1224.7 1420 44 1689
PER065A1_contig206_len751_circularized 1642.79 1829 49 2343
PER065A1_contig208_len743_circularized 396.32 400 14 971
PER065A1_contig209_len750_circularized 972.096 1083.5 36 1341
PER065A1_contig210_len750_circularized 245.417 264 9 365
PER065A1_contig211_len552 5732.99 5543.5 25 10418
PER065A1_contig212_len750_circularized 3178.75 3740 94 4274
PER065A1_contig214_len751_circularized 537.326 428 6 2072
PER065A1_contig215_len742_circularized 724.408 815 22 1056
PER065A1_contig216_len748_circularized 1819.01 2101 57 2519
PER065A1_contig217_len740_circularized 515.954 530 13 1167
PER065A1_contig218_len760_circularized 712.047 810 24 993
PER065A1_contig21_len734_circularized 1423.79 1607 37 1995
PER065A1_contig220_len750_circularized 651.959 602 19 1747
PER065A1_contig221_len743_circularized 716.362 813 20 1110
PER065A1_contig222_len742_circularized 1650.85 1907 45 2359
PER065A1_contig223_len1578 2380.54 2001.5 12 4036
PER065A1_contig224_len750_circularized 510.08 402 15 1974
PER065A1_contig225_len658 693.875 723 18 1042
PER065A1_contig227_len751_circularized 1577.97 1809 63 2070
PER065A1_contig229_len749_circularized 2343.66 2681 69 3191
PER065A1_contig22_len742_circularized 310.474 341 12 485
PER065A1_contig235_len741_circularized 1225.03 1377 50 1820
PER065A1_contig239_len742_circularized 1075.83 1150 31 2328
PER065A1_contig240_len1699 1365.9 747 0 3044
PER065A1_contig241_len750_circularized 1157.41 1253 26 2112
PER065A1_contig242_len750_circularized 1024.44 1145 32 1566
PER065A1_contig243_len749_circularized 562.782 587 13 1213
PER065A1_contig244_len740_circularized 2939.6 3401 100 4258
PER065A1_contig246_len748_circularized 2838.83 3295 105 3805
PER065A1_contig247_len749_circularized 1179.1 1324 39 1916
PER065A1_contig248_len1136 9578.51 10795.5 54 14187
PER065A1_contig24_len937 2674.99 3188 1 3868
PER065A1_contig250_len748_circularized 741.769 650 16 2331
PER065A1_contig251_len751_circularized 331.668 381 8 475
PER065A1_contig252_len739_circularized 758.163 750 25 1861
PER065A1_contig253_len741_circularized 79.642 42 1 439
PER065A1_contig255_len741_circularized 1276.04 1469 47 1812
PER065A1_contig256_len742_circularized 3453.66 3954.5 95 5000
PER065A1_contig25_len749_circularized 3418.14 3944 129 4837
PER065A1_contig261_len750_circularized 676.829 655.5 11 1742
PER065A1_contig262_len659 4289.09 4788 25 5616
PER065A1_contig264_len759_circularized 1034.84 1187 27 1543
PER065A1_contig265_len879 130.171 147 0 195
PER065A1_contig268_len943 2311.32 2989 0 3404
PER065A1_contig26_len750_circularized 3081.18 3532 92 4256
PER065A1_contig271_len751_circularized 1536.18 1586 46 3124
PER065A1_contig272_len425 1446.68 1801 74 1940
PER065A1_contig273_len759_circularized 724.693 746 18 1668
PER065A1_contig275_len774 3757.57 4176 65 4661
PER065A1_contig276_len740_circularized 226.307 223 1 623
PER065A1_contig277_len737_circularized 913.843 997 32 1341
PER065A1_contig278_len749_circularized 525.762 589 13 881
PER065A1_contig27_len740_circularized 1030.04 1123.5 28 1887
PER065A1_contig28_len737_circularized 470.962 489 14 1085
PER065A1_contig2_len763 3290.89 3675 34 4474
PER065A1_contig31_len738_circularized 268.361 309 8 367
PER065A1_contig32_len765 4666.48 4081 25 10201
PER065A1_contig33_len737_circularized 512.07 601 9 680
PER065A1_contig34_len751_circularized 474.495 498 7 1084
PER065A1_contig39_len741_circularized 1227.48 1447 59 1707
PER065A1_contig3_len786 2591.03 2894.5 40 3596
PER065A1_contig4_len751_circularized 2133.99 2458 59 2864
PER065A1_contig51_len420 3806.37 4395.5 35 5820
PER065A1_contig54_len751_circularized 1961.21 2256 71 2701
PER065A1_contig56_len854 461.808 411 1 1246
PER065A1_contig59_len750_circularized 2546.01 2942 75 3455
PER065A1_contig5_len735 736.626 816 5 1000
PER065A1_contig61_len748_circularized 1062.63 1202 35 1480
PER065A1_contig62_len742_circularized 515.703 593 14 820
PER065A1_contig63_len846 2161.8 2399.5 38 2967
PER065A1_contig64_len1645 2961.41 2058 2 6135
PER065A1_contig67_len740_circularized 3870.49 4303 143 5681
PER065A1_contig68_len750_circularized 1315.77 1519 37 1885
PER065A1_contig69_len739_circularized 2705.82 3079 103 3882
PER065A1_contig6_len1493_circularized 2953.33 2869 57 4930
PER065A1_contig70_len748_circularized 6608.12 7761 272 9260
PER065A1_contig72_len742_circularized 2246.92 2455.5 79 3195
PER065A1_contig75_len1610 301.424 334 1 489
PER065A1_contig76_len752_circularized 1439.64 1665 37 2003
PER065A1_contig79_len741_circularized 953.211 1085 28 1352
PER065A1_contig7_len751_circularized 1196.39 1154 38 3151
PER065A1_contig81_len745_circularized 3715.29 4310 123 4931
PER065A1_contig83_len740_circularized 931.288 1054.5 37 1261
PER065A1_contig84_len754_circularized 1351.08 1506 36 2160
PER065A1_contig85_len750_circularized 954.94 1043 23 1659
PER065A1_contig87_len785 2530.72 3008 5 3490
PER065A1_contig88_len741_circularized 1065.68 1096 34 2449
PER065A1_contig93_len739_circularized 839.595 909 28 1456
PER065A1_contig94_len750_circularized 327.822 206 8 1602
PER065A1_contig95_len752_circularized 4604.52 5118.5 150 6728
PER065A1_contig96_len750_circularized 245.216 159 4 1156
PER065A1_contig97_len907 1348.2 1771 0 2207
PER065A1_contig99_len934 3634.61 4071.5 33 4941
