CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER011A1_contig175_len744_circularized 313.485 366 11 435
PER011A1_contig1_len752_circularized 2449.83 2737 100 3531
PER011A1_contig20_len739_circularized 671.803 763 20 947
PER011A1_contig24_len839 333.875 321 22 647
PER011A1_contig27_len974 1266.32 1527.5 0 2422
PER011A1_contig28_len740_circularized 2309.96 2496.5 42 3242
PER011A1_contig29_len742_circularized 186.677 33 1 1447
PER011A1_contig2_len741_circularized 6921.83 8151 209 9646
PER011A1_contig30_len758_circularized 2334.02 2632 73 3483
PER011A1_contig31_len831 591.658 638 3 840
PER011A1_contig34_len754_circularized 881.162 852.5 18 2307
PER011A1_contig35_len740_circularized 473.039 365 7 1849
PER011A1_contig36_len741_circularized 3219.61 3645 100 4504
PER011A1_contig38_len821 4886.79 5447 20 6578
PER011A1_contig39_len709_circularized 2284.88 2572 73 3194
PER011A1_contig3_len741_circularized 4045.16 4810 127 5553
PER011A1_contig40_len734 982.198 882 203 1845
PER011A1_contig42_len742_circularized 4004.72 4543.5 132 5947
PER011A1_contig44_len740_circularized 5578.88 6386 187 7803
PER011A1_contig45_len958 1204.04 403 174 4871
PER011A1_contig48_len741_circularized 3438.04 4048 81 4794
PER011A1_contig50_len2337 2828.98 1856 18 11978
PER011A1_contig51_len740_circularized 974.042 916.5 38 2731
PER011A1_contig52_len741_circularized 179.23 153 1 601
PER011A1_contig53_len750_circularized 3942.69 4493 128 5406
PER011A1_contig54_len883 529.444 591 9 722
PER011A1_contig55_len751_circularized 519.405 597 8 720
PER011A1_contig58_len1574 564.164 592 5 966
PER011A1_contig59_len742_circularized 1522.42 1209.5 29 6001
PER011A1_contig5_len739_circularized 765.038 830 21 1135
PER011A1_contig63_len750_circularized 925.402 905 29 2349
PER011A1_contig64_len739_circularized 426.39 508 14 594
PER011A1_contig66_len752_circularized 640.323 715 25 1134
PER011A1_contig68_len1487_circularized 2593.88 1670 58 5423
PER011A1_contig69_len1478_circularized 4513.54 4184.5 55 6809
PER011A1_contig70_len800 105.481 56 10 355
PER011A1_contig72_len734_circularized 402.443 422 11 831
PER011A1_contig73_len749_circularized 3577.54 4153 91 4773
PER011A1_contig75_len739_circularized 1603.84 1786 49 2817
PER011A1_contig77_len747_circularized 37.573 13 0 246
PER011A1_contig79_len709_circularized 1705.18 1968 57 2315
PER011A1_contig80_len737_circularized 1812.28 2152 59 2446
PER011A1_contig82_len750_circularized 1921.52 2216.5 55 2779
PER011A1_contig83_len750_circularized 8135.46 9063 302 11596
PER011A1_contig84_len749_circularized 11991.1 13820 481 18103
PER011A1_contig86_len751_circularized 503.508 590 12 718
PER011A1_contig87_len1105 2358.7 348 5 10750
PER011A1_contig89_len751_circularized 2194.47 2700 71 3075
PER011A1_contig8_len740_circularized 272.843 303 6 383
PER011A1_contig90_len876 855.769 1017 3 1236
PER011A1_contig93_len1490_circularized 5849.54 3145.5 30 12189
PER011A1_contig94_len751_circularized 1306.3 1519 45 2157
PER011A1_contig95_len751_circularized 636.082 719 18 994
PER011A1_contig98_len742_circularized 2093.53 2331 66 3096
