CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER014A1_contig168_len750_circularized 1086.38 1219 35 1937
PER014A1_contig169_len750_circularized 749.064 793 26 1525
PER014A1_contig16_len761_circularized 630.37 385 7 3197
PER014A1_contig170_len1489_circularized 733.78 799 10 1034
PER014A1_contig172_len748_circularized 829.479 958 27 1140
PER014A1_contig174_len818 4907.76 5801.5 9 6408
PER014A1_contig175_len751_circularized 133.523 108 1 493
PER014A1_contig176_len749_circularized 649.713 766 16 984
PER014A1_contig177_len1491_circularized 1960.27 1163 27 4395
PER014A1_contig178_len751_circularized 1608.55 1824 41 2389
PER014A1_contig17_len816 148.251 162 1 223
PER014A1_contig181_len742_circularized 1459.67 1768 29 2028
PER014A1_contig182_len749_circularized 709.177 637 8 2287
PER014A1_contig184_len750_circularized 1350 1499 47 1868
PER014A1_contig187_len750_circularized 1334.68 1590.5 29 1745
PER014A1_contig188_len751_circularized 67.1221 75 1 106
PER014A1_contig189_len760_circularized 185.841 216 3 276
PER014A1_contig190_len754_circularized 80.677 92 4 119
PER014A1_contig191_len731_circularized 2928.33 3425 94 3971
PER014A1_contig192_len741_circularized 4488.98 5258 151 6058
PER014A1_contig193_len744_circularized 601.078 661 22 1010
PER014A1_contig19_len741_circularized 2967.91 3452 87 3903
PER014A1_contig20_len750_circularized 1038.58 1177 43 1451
PER014A1_contig21_len835 750.354 803 13 1276
PER014A1_contig24_len825 2233.18 2665 6 2924
PER014A1_contig26_len749_circularized 427.197 489 11 610
PER014A1_contig28_len401 45.3416 36 1 113
PER014A1_contig2_len2267 4502.01 4373 123 10076
PER014A1_contig30_len832 944.974 1117 13 1223
PER014A1_contig31_len741_circularized 1547.55 1822 59 2104
PER014A1_contig33_len741_circularized 1602.46 1924 71 2117
PER014A1_contig35_len751_circularized 423.808 443 14 874
PER014A1_contig39_len877 482.154 544 2 627
PER014A1_contig3_len986 2397.73 2915 17 3230
PER014A1_contig40_len752_circularized 875.991 1006 20 1183
PER014A1_contig41_len2252_circularized 2500.68 3181.5 36 4463
PER014A1_contig42_len739_circularized 1337.78 1584 39 1760
PER014A1_contig43_len748_circularized 924.226 997.5 23 1884
PER014A1_contig45_len618 6516.93 7871 18 8200
PER014A1_contig47_len751_circularized 849.513 995 24 1112
PER014A1_contig48_len759_circularized 1521.65 1711 43 2110
PER014A1_contig49_len876 478.169 547.5 6 617
PER014A1_contig4_len1503_circularized 238.395 107 1 2249
PER014A1_contig50_len740_circularized 329.755 223 7 1524
PER014A1_contig51_len660 6450.04 7590 30 8333
PER014A1_contig52_len740_circularized 776.435 900 14 1099
PER014A1_contig53_len734_circularized 2779.15 3258.5 83 3800
PER014A1_contig54_len741_circularized 617.443 709 25 933
PER014A1_contig55_len750_circularized 912.653 1067.5 31 1208
PER014A1_contig57_len752_circularized 1267.75 1356.5 25 2542
PER014A1_contig59_len762_circularized 923.332 1024 28 1639
PER014A1_contig5_len1612 2228.29 2030.5 33 3545
PER014A1_contig60_len760_circularized 166.067 46 0 1212
PER014A1_contig61_len749_circularized 351.148 143 5 2228
PER014A1_contig62_len742_circularized 547.367 551 23 1294
PER014A1_contig63_len741_circularized 1270.32 1468 34 1701
PER014A1_contig64_len749_circularized 1715.04 1939 64 2460
PER014A1_contig65_len739_circularized 1217.32 1456 31 1602
PER014A1_contig66_len750_circularized 620.669 628 16 1539
PER014A1_contig67_len741_circularized 2730.85 3069 107 3857
PER014A1_contig68_len750_circularized 321.497 369.5 10 454
PER014A1_contig70_len747_circularized 135.836 146 2 202
PER014A1_contig71_len841 620.243 702 5 842
PER014A1_contig75_len750_circularized 1258.98 1419.5 38 1688
PER014A1_contig77_len740_circularized 2165.97 2517.5 45 2951
PER014A1_contig78_len750_circularized 2315.59 2657 67 3176
PER014A1_contig80_len886 3710.68 4481 59 4983
PER014A1_contig81_len720_circularized 828.608 963.5 30 1098
PER014A1_contig84_len740_circularized 1124.09 1305 31 1483
PER014A1_contig85_len749_circularized 295.841 318 12 594
PER014A1_contig88_len741_circularized 1434.19 1686 38 2095
PER014A1_contig8_len748_circularized 1163.76 1333 41 1579
PER014A1_contig90_len1492_circularized 2516.17 1837.5 62 5979
PER014A1_contig92_len741_circularized 1178.31 1316 37 1754
PER014A1_contig93_len739_circularized 302.962 343 12 428
PER014A1_contig94_len875 1357.71 1547 11 1769
PER014A1_contig95_len749_circularized 490.992 464 11 1405
PER014A1_contig98_len921 462.881 535 0 808
PER014A1_contig99_len749_circularized 92.584 67 0 414
