CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC1565A1_contig224_len748_circularized 153.507 163 5 297
LC1565A1_contig226_len750_circularized 490.681 545 12 769
LC1565A1_contig229_len1000 231.713 296 1 360
LC1565A1_contig22_len750_circularized 357.592 421.5 7 479
LC1565A1_contig233_len751_circularized 126.867 78 0 647
LC1565A1_contig234_len751_circularized 99.6826 72 2 421
LC1565A1_contig237_len739_circularized 57.1417 57 1 129
LC1565A1_contig238_len739_circularized 448.634 532 16 578
LC1565A1_contig241_len741_circularized 165.309 179 3 302
LC1565A1_contig244_len1587 265.534 112 1 577
LC1565A1_contig246_len738_circularized 87.8322 72 2 322
LC1565A1_contig250_len778 124.665 109 7 315
LC1565A1_contig251_len751_circularized 515.915 583 14 777
LC1565A1_contig258_len745_circularized 96.857 111 3 141
LC1565A1_contig259_len750_circularized 113.997 128 1 176
LC1565A1_contig260_len749_circularized 145.413 169 7 196
LC1565A1_contig261_len741_circularized 494.655 583 10 648
LC1565A1_contig262_len737_circularized 104.401 106 2 247
LC1565A1_contig263_len751_circularized 416.132 478 11 629
LC1565A1_contig264_len739_circularized 82.396 87 4 120
LC1565A1_contig26_len2401 597.022 312 1 1604
LC1565A1_contig28_len749_circularized 176.268 208 4 236
LC1565A1_contig31_len741_circularized 87.5645 99 1 142
LC1565A1_contig34_len476 74.9118 76 2 116
LC1565A1_contig35_len751_circularized 124.443 120 2 351
LC1565A1_contig37_len749_circularized 286.643 337 10 403
LC1565A1_contig3_len741_circularized 393.941 458 5 565
LC1565A1_contig40_len773 344.937 386 3 432
LC1565A1_contig41_len750_circularized 124.476 139 0 183
LC1565A1_contig42_len894 1496.54 1788 0 2003
LC1565A1_contig45_len760_circularized 283.109 318 4 388
LC1565A1_contig46_len752_circularized 259.31 283 11 497
LC1565A1_contig4_len839 332.021 365 2 420
LC1565A1_contig52_len739_circularized 200.567 212 6 404
LC1565A1_contig53_len1483_circularized 251.832 249 6 425
LC1565A1_contig54_len760_circularized 124.675 135 3 253
LC1565A1_contig55_len740_circularized 459.845 529 12 701
LC1565A1_contig56_len740_circularized 1468.31 1764 35 1974
LC1565A1_contig5_len750_circularized 191.749 206 4 368
LC1565A1_contig60_len752_circularized 326.594 375 10 441
LC1565A1_contig62_len686 41.5875 46 1 59
LC1565A1_contig65_len1477 579.867 396 9 1255
LC1565A1_contig67_len741_circularized 1413.84 1658 50 1930
LC1565A1_contig68_len740_circularized 538.798 620 15 744
LC1565A1_contig6_len772 705.332 805 5 879
LC1565A1_contig73_len750_circularized 204.44 188 3 602
LC1565A1_contig76_len741_circularized 158.297 172 2 307
LC1565A1_contig77_len733 898.847 1024 6 1143
LC1565A1_contig7_len741_circularized 494.203 578 17 723
LC1565A1_contig80_len742_circularized 403.399 462 12 555
LC1565A1_contig81_len950 301.205 326 2 434
LC1565A1_contig83_len760_circularized 1016.86 1232.5 40 1316
LC1565A1_contig84_len759_circularized 109.71 80 2 472
LC1565A1_contig85_len740_circularized 215.681 256 4 323
LC1565A1_contig88_len750_circularized 509.138 543 15 1064
LC1565A1_contig8_len1536 541.914 524 2 743
LC1565A1_contig90_len751_circularized 49.9756 34 0 225
LC1565A1_contig92_len742_circularized 394.541 410 11 839
LC1565A1_contig93_len709_circularized 38.2678 39 0 88
LC1565A1_contig96_len752_circularized 162.64 171 7 354
LC1565A1_contig98_len752_circularized 150.878 173 5 196
LC1565A1_contig9_len890 186.998 216 1 297
