CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC2421A1_contig245_len749_circularized 25.2169 29 1 40
LC2421A1_contig246_len739_circularized 134.718 154 4 180
LC2421A1_contig247_len741_circularized 649.319 758 17 853
LC2421A1_contig248_len753_circularized 617.052 715 20 822
LC2421A1_contig249_len750_circularized 52.8611 56 3 95
LC2421A1_contig24_len742_circularized 124.452 142 3 190
LC2421A1_contig250_len741_circularized 938.817 1030 35 1649
LC2421A1_contig252_len741_circularized 487.035 558 13 643
LC2421A1_contig253_len742_circularized 30.9529 34 0 43
LC2421A1_contig254_len750_circularized 200.306 234 5 273
LC2421A1_contig25_len740_circularized 200.729 215 5 347
LC2421A1_contig27_len741_circularized 824.065 930 33 1197
LC2421A1_contig29_len530 628.532 779 35 886
LC2421A1_contig33_len742_circularized 708.07 813.5 17 954
LC2421A1_contig34_len542 142.535 163 12 197
LC2421A1_contig36_len752_circularized 22.561 25 0 34
LC2421A1_contig38_len741_circularized 59.4635 35 0 218
LC2421A1_contig39_len742_circularized 490.049 560.5 19 711
LC2421A1_contig3_len855 694.537 810 13 889
LC2421A1_contig40_len1503_circularized 454.437 412 8 999
LC2421A1_contig41_len1003 1168.3 1476 1 1747
LC2421A1_contig45_len648 11.7994 11 1 21
LC2421A1_contig4_len745_circularized 175.322 171 4 385
LC2421A1_contig52_len751_circularized 99.1909 115 2 143
LC2421A1_contig54_len866 741.889 853 32 933
LC2421A1_contig56_len739_circularized 252.666 277 5 432
LC2421A1_contig58_len1593 1178.12 1270 3 1502
LC2421A1_contig59_len742_circularized 163.161 189 5 227
LC2421A1_contig5_len749_circularized 122.259 133 5 184
LC2421A1_contig60_len750_circularized 1355.14 1534 60 1861
LC2421A1_contig62_len742_circularized 229.989 268.5 7 328
LC2421A1_contig63_len742_circularized 202.49 214 2 401
LC2421A1_contig67_len741_circularized 273.136 308 9 409
LC2421A1_contig6_len759_circularized 266.748 296 8 366
LC2421A1_contig74_len820 779.489 921 47 986
LC2421A1_contig78_len532 491.468 617.5 21 701
LC2421A1_contig7_len740_circularized 407.981 479 7 576
LC2421A1_contig80_len744_circularized 240.879 281 9 336
LC2421A1_contig82_len729 292.785 335 25 383
LC2421A1_contig89_len787 511.761 645 0 714
LC2421A1_contig90_len762_circularized 210.952 251 4 297
LC2421A1_contig92_len749_circularized 138.013 141 3 264
LC2421A1_contig94_len741_circularized 501.7 564 7 751
LC2421A1_contig96_len815 224.142 263 11 303
LC2421A1_contig97_len740_circularized 351.767 393 6 548
LC2421A1_contig98_len741_circularized 161.769 183 4 242
LC2421A1_contig99_len711 7.66526 8 0 13
