CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LH1099A1_contig3_len740_circularized 637.446 723 36 933
LH1099A1_contig40_len880 67.9682 62 2 180
LH1099A1_contig41_len746_circularized 133.812 56 2 828
LH1099A1_contig42_len758_circularized 145.661 133 0 389
LH1099A1_contig44_len742_circularized 733.14 840 28 971
LH1099A1_contig46_len1657 539.316 570 1 850
LH1099A1_contig47_len749_circularized 171.938 122 1 735
LH1099A1_contig48_len740_circularized 230.322 233 6 578
LH1099A1_contig50_len745_circularized 518.859 580 11 827
LH1099A1_contig51_len749_circularized 223.201 225 4 473
LH1099A1_contig53_len740_circularized 446.909 482 19 804
LH1099A1_contig54_len749_circularized 153.967 162 1 341
LH1099A1_contig55_len980 236.559 271 0 444
LH1099A1_contig56_len806 558.223 630 6 804
LH1099A1_contig57_len794 170.3 190 0 231
LH1099A1_contig58_len1232 530.447 343 6 1431
LH1099A1_contig60_len750_circularized 200.611 174 0 617
LH1099A1_contig62_len742_circularized 251.226 262 4 442
LH1099A1_contig65_len739_circularized 378.197 431 16 534
LH1099A1_contig66_len847 345.646 375 2 524
LH1099A1_contig69_len741_circularized 1095.3 1204 33 1713
LH1099A1_contig6_len724 411.555 399.5 2 1059
LH1099A1_contig73_len750_circularized 592.983 668.5 15 945
LH1099A1_contig77_len709_circularized 502.49 543 10 953
LH1099A1_contig78_len709_circularized 77.2189 58 2 292
LH1099A1_contig79_len953 135.235 103 3 429
LH1099A1_contig7_len740_circularized 328.347 365 10 554
LH1099A1_contig80_len759_circularized 1331.22 1463 48 1937
LH1099A1_contig81_len756 936.824 1051 15 1189
LH1099A1_contig82_len748_circularized 1101.84 1268.5 33 1715
LH1099A1_contig83_len739_circularized 306.054 237 3 1164
LH1099A1_contig84_len694 903.316 1078.5 27 1292
LH1099A1_contig85_len1493_circularized 869.416 755 38 1596
LH1099A1_contig88_len824 499.274 556 6 634
LH1099A1_contig89_len740_circularized 197.471 154 3 733
LH1099A1_contig90_len752_circularized 107.086 85 1 398
LH1099A1_contig93_len752_circularized 217.865 179 5 777
LH1099A1_contig95_len750_circularized 216.042 227 6 340
LH1099A1_contig96_len751_circularized 243.932 201 7 833
LH1099A1_contig97_len752_circularized 138.892 140 11 305
LH1099A1_contig99_len743_circularized 88.7559 94 1 192
LH1099A1_contig9_len740_circularized 647.412 674.5 24 1215
