CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
HB22A1_contig39_len751_circularized 3356.2 3884 103 4745
HB22A1_contig3_len1576 2686.49 1935.5 24 5710
HB22A1_contig40_len740_circularized 1446.45 1650.5 53 2151
HB22A1_contig41_len720_circularized 2989.96 3406 104 5241
HB22A1_contig42_len741_circularized 3308.09 3784 108 4639
HB22A1_contig43_len752_circularized 6035.22 7124.5 190 8025
HB22A1_contig44_len753_circularized 2879.07 3300 101 4262
HB22A1_contig47_len1570 3717.98 3606.5 92 6127
HB22A1_contig48_len747_circularized 2416.69 2671 84 4258
HB22A1_contig49_len803 5506.91 6126 1 7016
HB22A1_contig4_len438 993.973 1131.5 23 1489
HB22A1_contig50_len760_circularized 2684.8 3182 94 3704
HB22A1_contig51_len741_circularized 1979.34 2268 71 2699
HB22A1_contig52_len750_circularized 813.846 948 24 1234
HB22A1_contig53_len834 575.747 580 14 1028
HB22A1_contig54_len750_circularized 2814.55 3245 105 3855
HB22A1_contig55_len745 2777.52 3042 27 3630
HB22A1_contig56_len908 1462.51 1584 28 2246
HB22A1_contig57_len928 393.676 407 9 613
HB22A1_contig58_len739_circularized 955.863 1112 33 1377
HB22A1_contig5_len1488_circularized 587.16 412.5 4 2640
HB22A1_contig62_len749_circularized 1391.62 1396 32 3170
HB22A1_contig63_len1541 2378.67 1491 0 5485
HB22A1_contig64_len739_circularized 1779.38 1945 58 3364
HB22A1_contig65_len742_circularized 1698.63 1859 63 2934
HB22A1_contig67_len748_circularized 1777.62 1982.5 42 3006
HB22A1_contig68_len741_circularized 7061.99 8215 242 9532
HB22A1_contig69_len739_circularized 3183.29 3746 99 4296
HB22A1_contig6_len737_circularized 887.143 866 21 2517
HB22A1_contig72_len753_circularized 1037.4 878 17 3652
HB22A1_contig73_len748_circularized 3852.32 4503 148 5342
HB22A1_contig74_len739_circularized 1372.01 1535 42 2225
HB22A1_contig75_len740_circularized 1449.41 1641 44 2032
HB22A1_contig79_len740_circularized 1201.74 1197 43 2945
HB22A1_contig7_len740_circularized 1897.15 1789 53 3342
HB22A1_contig81_len829 2658.69 2915 82 3361
HB22A1_contig82_len739_circularized 5337.13 6356 188 7150
HB22A1_contig84_len1476_circularized 3631.09 1776 30 7426
HB22A1_contig85_len748_circularized 1369.23 1384 41 3172
HB22A1_contig86_len750_circularized 2085.23 2198 62 3949
HB22A1_contig89_len740_circularized 2996.73 3483 104 4267
HB22A1_contig8_len823 7418.45 8581 38 10005
HB22A1_contig93_len759_circularized 1570.22 1736 51 2559
HB22A1_contig94_len751_circularized 792.832 880 26 1398
HB22A1_contig95_len743_circularized 1622.94 1805 46 3073
HB22A1_contig96_len750_circularized 1440.47 1663 54 1992
HB22A1_contig97_len750_circularized 1210.68 1406 39 1644
HB22A1_contig98_len737_circularized 2290.76 2697 57 3194
HB22A1_contig9_len737_circularized 1092.32 967 25 3176
