CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER005A1_contig18_len1082 287.147 387.5 1 501
PER005A1_contig190_len752_circularized 568.511 676 15 745
PER005A1_contig191_len759_circularized 1177.93 1343 34 1644
PER005A1_contig192_len422 184.718 140 10 452
PER005A1_contig194_len740_circularized 152.189 143 4 419
PER005A1_contig195_len739_circularized 324.933 377 8 480
PER005A1_contig196_len730_circularized 513.707 559.5 13 749
PER005A1_contig19_len719_circularized 420.641 495 7 592
PER005A1_contig200_len750_circularized 514.442 600.5 11 723
PER005A1_contig205_len709_circularized 611.208 683 11 848
PER005A1_contig206_len758_circularized 1726.01 1903.5 64 2373
PER005A1_contig207_len738_circularized 87.5056 92 1 186
PER005A1_contig208_len741_circularized 710.423 845 14 969
PER005A1_contig209_len742_circularized 719.696 849 29 955
PER005A1_contig20_len742_circularized 526.948 626 14 722
PER005A1_contig212_len750_circularized 311.826 368 9 430
PER005A1_contig213_len748_circularized 835.552 999 37 1085
PER005A1_contig215_len750_circularized 437.969 497 21 614
PER005A1_contig216_len750_circularized 471.127 497.5 13 920
PER005A1_contig219_len749_circularized 420.407 446 9 815
PER005A1_contig221_len750_circularized 2040.81 2282.5 64 2959
PER005A1_contig222_len750_circularized 281.014 313 5 514
PER005A1_contig223_len471 44.7282 43 3 96
PER005A1_contig225_len450 1524.57 1537.5 76 2748
PER005A1_contig226_len756_circularized 155.272 170 2 302
PER005A1_contig228_len760_circularized 199.627 220 9 308
PER005A1_contig229_len742_circularized 741.339 898 18 1045
PER005A1_contig22_len740_circularized 328.494 366 9 546
PER005A1_contig231_len750_circularized 761.323 873 24 998
PER005A1_contig232_len739_circularized 126.04 142 1 218
PER005A1_contig233_len490 617.043 764.5 14 1014
PER005A1_contig234_len720_circularized 361.684 406 7 496
PER005A1_contig236_len737_circularized 315.922 349 7 544
PER005A1_contig237_len1143 839.705 1017 11 1251
PER005A1_contig238_len742_circularized 396.354 416 15 772
PER005A1_contig239_len840 462.764 536 5 597
PER005A1_contig23_len752_circularized 108.815 122 5 157
PER005A1_contig240_len740_circularized 416.715 464 9 740
PER005A1_contig241_len741_circularized 217.21 248 3 309
PER005A1_contig242_len740_circularized 804.667 984.5 36 1145
PER005A1_contig245_len739_circularized 69.5883 79 0 112
PER005A1_contig246_len1087 630.687 403 3 1770
PER005A1_contig247_len751_circularized 1063.32 1237 32 1499
PER005A1_contig248_len1501_circularized 701.512 635 5 1226
PER005A1_contig249_len749_circularized 228.107 162 3 1015
PER005A1_contig24_len559 654.837 766 10 950
PER005A1_contig250_len741_circularized 1120.29 1133 41 2288
PER005A1_contig251_len1531 1339.89 852 9 3047
PER005A1_contig253_len741_circularized 425.989 490 14 663
PER005A1_contig254_len752_circularized 317.718 358 8 539
PER005A1_contig256_len741_circularized 771.099 919 11 1052
PER005A1_contig257_len756 244.556 266 5 357
PER005A1_contig258_len751_circularized 251.737 269 5 582
PER005A1_contig259_len747 665.299 761 26 912
PER005A1_contig260_len740_circularized 253.349 297 8 340
PER005A1_contig261_len738_circularized 176.152 184 6 386
PER005A1_contig262_len762_circularized 191.387 191 7 437
PER005A1_contig263_len752_circularized 275.01 320 10 387
PER005A1_contig264_len1491_circularized 627.983 651 5 915
PER005A1_contig266_len751_circularized 230.55 240 5 525
PER005A1_contig269_len751_circularized 305.097 365 6 429
PER005A1_contig26_len740_circularized 1040.19 1224.5 34 1394
PER005A1_contig271_len745_circularized 116.552 118 3 271
PER005A1_contig272_len751_circularized 141.373 131 2 447
PER005A1_contig273_len638 624.472 778 1 925
PER005A1_contig274_len1611 1047.99 492 1 2214
PER005A1_contig276_len760_circularized 321.498 368 19 429
PER005A1_contig279_len1489_circularized 1458.36 707 5 3241
PER005A1_contig27_len750_circularized 361.441 423 8 547
PER005A1_contig280_len766 98.3734 92 3 222
PER005A1_contig281_len741_circularized 397.157 379 10 747
PER005A1_contig282_len742_circularized 249.743 283 9 357
PER005A1_contig283_len751_circularized 1422.36 1754 37 1956
PER005A1_contig284_len741_circularized 786.239 919 28 1081
PER005A1_contig285_len741_circularized 79.9877 89 3 136
PER005A1_contig286_len741_circularized 191.492 161 2 642
PER005A1_contig291_len742_circularized 176.365 192 4 259
PER005A1_contig292_len752_circularized 545.431 631.5 17 715
PER005A1_contig294_len739_circularized 838.377 981 25 1169
PER005A1_contig297_len952 741.887 928.5 0 1047
PER005A1_contig299_len702 684.674 777.5 8 903
PER005A1_contig29_len750_circularized 1133.5 1308.5 34 1544
PER005A1_contig2_len737_circularized 1066.46 1316 30 1488
PER005A1_contig301_len757_circularized 632.236 725 6 906
PER005A1_contig302_len752_circularized 135.598 86 1 662
PER005A1_contig304_len960 247.979 280 2 398
PER005A1_contig310_len739_circularized 69.4848 63 0 219
PER005A1_contig312_len751_circularized 1217.53 1509 40 1679
PER005A1_contig313_len739_circularized 132.854 150 5 193
PER005A1_contig314_len740_circularized 211.7 232 3 328
PER005A1_contig315_len751_circularized 541.462 637 16 701
PER005A1_contig316_len749_circularized 79.7197 91 2 116
PER005A1_contig317_len748_circularized 2055.34 2367 69 2763
PER005A1_contig318_len749_circularized 429.789 501 13 582
PER005A1_contig319_len738_circularized 871.982 1010 38 1162
PER005A1_contig31_len754 67.4708 68 4 112
PER005A1_contig32_len896 49.2746 51 1 85
PER005A1_contig36_len485 105.829 113 6 153
PER005A1_contig39_len751_circularized 1163.27 1386 29 1563
PER005A1_contig3_len739_circularized 230.711 268 9 325
PER005A1_contig41_len720_circularized 215.486 248.5 5 307
PER005A1_contig47_len748_circularized 254.001 277.5 8 498
PER005A1_contig50_len740_circularized 316.451 368 10 432
PER005A1_contig51_len750_circularized 389.793 441 17 604
PER005A1_contig54_len741_circularized 823.687 939 30 1128
PER005A1_contig55_len751_circularized 938.2 1104 29 1206
PER005A1_contig56_len747_circularized 315.32 347 3 511
PER005A1_contig57_len887 299.998 362 3 429
PER005A1_contig58_len739_circularized 120.357 128 3 234
PER005A1_contig59_len750_circularized 454.554 531 11 615
PER005A1_contig5_len740_circularized 1555.56 1734 44 2197
PER005A1_contig63_len763_circularized 714.043 813 15 992
PER005A1_contig6_len749_circularized 486.439 568 20 653
PER005A1_contig70_len751_circularized 177.584 200 2 255
PER005A1_contig77_len922 199.765 236 1 281
PER005A1_contig79_len748_circularized 578.476 645 15 874
PER005A1_contig7_len749_circularized 138.317 135 4 340
PER005A1_contig80_len742_circularized 1320.33 1580.5 42 1803
PER005A1_contig82_len538 242.738 257.5 8 356
PER005A1_contig83_len739_circularized 582.53 678 11 767
PER005A1_contig84_len748_circularized 227.953 267 2 301
PER005A1_contig87_len740_circularized 219.38 206 6 630
PER005A1_contig88_len737_circularized 446.492 510 18 638
PER005A1_contig89_len788 1702.25 1998 10 2215
PER005A1_contig8_len2217_circularized 364.735 387 6 809
PER005A1_contig91_len747_circularized 942.202 1138 25 1298
PER005A1_contig92_len741_circularized 220.881 244 3 339
PER005A1_contig94_len759_circularized 230.696 262 6 313
PER005A1_contig95_len750_circularized 297.082 326 7 540
PER005A1_contig97_len1680 530.186 356 8 1019
PER005A1_contig98_len740_circularized 474.774 527 17 664
PER005A1_contig9_len741_circularized 539.363 643 13 727
