CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER201A1_contig218_len739_circularized 3152.94 3670 89 4133
PER201A1_contig219_len741_circularized 119.21 116 5 322
PER201A1_contig21_len750_circularized 1827.04 2096.5 60 2532
PER201A1_contig220_len760_circularized 957.38 1106 33 1290
PER201A1_contig221_len739_circularized 1324.41 1428 44 1761
PER201A1_contig222_len741_circularized 90.514 102 3 133
PER201A1_contig22_len709_circularized 1179.86 1310 29 1592
PER201A1_contig24_len750_circularized 1816.57 2011 47 2423
PER201A1_contig26_len749 49.1068 50 0 98
PER201A1_contig28_len750_circularized 2734.94 3013.5 92 3622
PER201A1_contig29_len748_circularized 959.739 1103.5 16 1550
PER201A1_contig30_len854 1202.76 1449 1 1597
PER201A1_contig31_len751_circularized 136.262 126 3 407
PER201A1_contig32_len750_circularized 306.039 313 8 748
PER201A1_contig33_len749_circularized 359.195 390 8 719
PER201A1_contig34_len739_circularized 1192.14 1439 34 1554
PER201A1_contig35_len1031 3054.13 4216 5 4861
PER201A1_contig36_len738_circularized 2837.88 3283 89 3816
PER201A1_contig3_len740_circularized 451.797 506 13 637
PER201A1_contig42_len750_circularized 1525.58 1739 49 2078
PER201A1_contig44_len752_circularized 947.827 1028.5 23 1286
PER201A1_contig48_len741_circularized 1200.23 1197 38 2527
PER201A1_contig49_len731 868.696 987 15 1051
PER201A1_contig4_len530 1066.85 1174.5 57 1513
PER201A1_contig52_len901 791.316 995 16 1100
PER201A1_contig53_len738_circularized 2471.62 2945.5 74 3249
PER201A1_contig54_len751_circularized 1138.12 1351 25 1522
PER201A1_contig55_len741_circularized 43.9776 35 0 187
PER201A1_contig56_len748_circularized 526.144 631 13 697
PER201A1_contig58_len1625 405.339 277 1 775
PER201A1_contig5_len750_circularized 1270.45 1482 36 1850
PER201A1_contig60_len700 2123.03 2493 85 2704
PER201A1_contig62_len745_circularized 1755.61 2052 56 2315
PER201A1_contig63_len749_circularized 1186.91 1317 21 1604
PER201A1_contig70_len739_circularized 466.91 514 12 859
PER201A1_contig71_len748_circularized 2647.24 3026 95 3579
PER201A1_contig72_len751_circularized 2796.68 3352 70 3686
PER201A1_contig73_len749_circularized 1177 1431 27 1568
PER201A1_contig74_len749_circularized 1095.68 1218 34 1478
PER201A1_contig76_len838 2968.33 3572 7 3932
PER201A1_contig77_len751_circularized 1992.46 2419 52 2587
PER201A1_contig78_len759_circularized 153.509 162 1 345
PER201A1_contig7_len739_circularized 1022.4 1143 28 1798
PER201A1_contig80_len759_circularized 239.867 245 6 564
PER201A1_contig82_len753_circularized 850.694 993 17 1141
PER201A1_contig83_len895 86.3922 88 3 178
PER201A1_contig85_len752_circularized 733.468 878 18 1012
PER201A1_contig86_len756 170.348 155 2 399
PER201A1_contig87_len1489_circularized 387.796 399 1 768
PER201A1_contig88_len752 491.783 566 9 619
PER201A1_contig89_len737_circularized 1116.12 1326 30 1490
PER201A1_contig8_len739_circularized 1460.54 1640 38 2537
PER201A1_contig92_len749_circularized 331.34 356 7 675
PER201A1_contig95_len749_circularized 1124.45 1075 24 2722
PER201A1_contig96_len748_circularized 111.396 71 0 532
PER201A1_contig99_len709_circularized 159.636 127 5 573
PER201A1_contig9_len743_circularized 838.633 763 26 2616
