CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER010A1_contig531_len741_circularized 111.192 104 2 252
PER010A1_contig538_len738_circularized 218.215 242 5 369
PER010A1_contig539_len754_circularized 255.199 280 6 385
PER010A1_contig53_len1206 239.347 132 4 650
PER010A1_contig545_len750_circularized 353.021 406.5 7 501
PER010A1_contig547_len719_circularized 81.1507 40 0 457
PER010A1_contig550_len740_circularized 94.8449 85 1 299
PER010A1_contig551_len752_circularized 89.2938 89 2 195
PER010A1_contig553_len1027 154.563 135 2 299
PER010A1_contig554_len741_circularized 157.787 181 6 223
PER010A1_contig555_len740_circularized 66.0798 63 0 194
PER010A1_contig556_len738_circularized 202.242 213 6 371
PER010A1_contig559_len749_circularized 354.006 389 6 513
PER010A1_contig562_len752_circularized 365.432 431 9 494
PER010A1_contig564_len741_circularized 30.174 35 0 46
PER010A1_contig566_len452 47.5066 50 4 82
PER010A1_contig568_len915 168.663 210 2 267
PER010A1_contig571_len750_circularized 76.9267 76 1 194
PER010A1_contig572_len742_circularized 243.017 282.5 7 342
PER010A1_contig573_len749_circularized 320.802 349 9 462
PER010A1_contig574_len751_circularized 68.414 70 2 161
PER010A1_contig576_len748_circularized 224.592 253 6 358
PER010A1_contig580_len922 60.2983 61 4 123
PER010A1_contig583_len740_circularized 162.251 141 5 315
PER010A1_contig588_len749_circularized 58.1313 63 4 86
PER010A1_contig589_len742_circularized 239.047 269 8 333
PER010A1_contig590_len752_circularized 109.447 120 5 158
PER010A1_contig591_len742_circularized 193.269 223 8 264
PER010A1_contig5_len744_circularized 262.155 300 9 371
PER010A1_contig61_len748_circularized 463.042 512 23 614
PER010A1_contig63_len852 91.5035 97 0 141
PER010A1_contig65_len748_circularized 40.4844 32 0 158
PER010A1_contig66_len477 270.197 325 2 389
PER010A1_contig77_len750_circularized 76.0456 74 0 170
PER010A1_contig78_len1569 429.141 119 4 976
PER010A1_contig79_len749_circularized 175.924 198 7 239
PER010A1_contig83_len460 85.1826 89 2 143
PER010A1_contig87_len749_circularized 85.9099 84 2 211
PER010A1_contig8_len750_circularized 425.931 451 17 627
PER010A1_contig93_len739_circularized 36.9595 20 0 195
PER010A1_contig9_len751_circularized 309.185 352 8 452
