CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER016A1_contig545_len750_circularized 833.023 906 32 1510
PER016A1_contig546_len741_circularized 329.737 245 7 1396
PER016A1_contig548_len741_circularized 3175.74 3765 105 4083
PER016A1_contig549_len900 497.756 577 5 810
PER016A1_contig550_len742_circularized 1563.81 1804 44 2431
PER016A1_contig552_len1500_circularized 1361.56 897 31 2873
PER016A1_contig554_len1529 400.98 238 7 875
PER016A1_contig555_len761_circularized 439.38 368 5 1582
PER016A1_contig557_len720_circularized 2216.82 2592.5 74 3065
PER016A1_contig558_len653 2282.32 2663 23 2874
PER016A1_contig559_len739_circularized 287.379 246 3 1035
PER016A1_contig562_len741_circularized 909.253 991 32 1537
PER016A1_contig563_len1208 2232.56 1888.5 15 3953
PER016A1_contig564_len1028 2524.37 3066.5 15 3335
PER016A1_contig568_len778 2010.54 2306.5 35 2558
PER016A1_contig569_len494 825.883 886.5 30 1176
PER016A1_contig56_len1574 1983.17 1124.5 14 4017
PER016A1_contig573_len416 3490.58 4314.5 15 5276
PER016A1_contig57_len589 2263.74 2350 18 4064
PER016A1_contig580_len646 1648.88 1735 123 2297
PER016A1_contig585_len611 403.023 425 18 639
PER016A1_contig587_len742_circularized 2093.99 2423.5 48 2870
PER016A1_contig58_len749_circularized 538.172 464 12 1800
PER016A1_contig592_len750_circularized 2933.26 3530 96 3865
PER016A1_contig594_len750_circularized 2094.62 2417.5 57 2779
PER016A1_contig596_len836 2005.94 1854.5 15 3866
PER016A1_contig59_len458 2575.35 3150.5 132 3531
PER016A1_contig5_len737_circularized 1613.7 1995 48 2224
PER016A1_contig602_len740_circularized 2816.42 3450 81 3832
PER016A1_contig604_len739_circularized 1586.86 1840 50 2146
PER016A1_contig60_len742_circularized 995.719 1053.5 32 1910
PER016A1_contig610_len734_circularized 729.879 776.5 24 1397
PER016A1_contig623_len750_circularized 465.207 480 10 1042
PER016A1_contig624_len749_circularized 2905.15 3249 100 4080
PER016A1_contig626_len752_circularized 1104.08 1141 39 2003
PER016A1_contig627_len741_circularized 2743.25 3305 72 3471
PER016A1_contig634_len743_circularized 124.804 145 3 190
PER016A1_contig635_len737_circularized 1782.93 2001 71 2551
PER016A1_contig636_len740_circularized 2890.27 3625 92 4071
PER016A1_contig637_len759_circularized 1309.05 1461 32 1811
PER016A1_contig638_len739_circularized 874.513 1023 25 1162
PER016A1_contig639_len740_circularized 1051.63 1205.5 29 1710
PER016A1_contig640_len741_circularized 4623.9 5447 165 6185
PER016A1_contig641_len750_circularized 793.846 888 21 1341
PER016A1_contig642_len741_circularized 1244.08 1438 51 1715
PER016A1_contig643_len740_circularized 851.782 986.5 26 1174
PER016A1_contig644_len748_circularized 1455.94 1713 53 1930
PER016A1_contig64_len481 953.969 1062 14 1355
PER016A1_contig65_len720_circularized 1535.96 1824 41 2035
PER016A1_contig66_len752_circularized 2019.9 2311.5 64 3109
PER016A1_contig6_len751_circularized 646.115 679 20 1231
PER016A1_contig71_len750_circularized 4799.67 5598 67 6564
PER016A1_contig72_len750_circularized 3854.59 4333.5 124 5145
PER016A1_contig75_len740_circularized 998.328 1069.5 28 2083
PER016A1_contig7_len738_circularized 2359.41 2695 60 3253
PER016A1_contig80_len739_circularized 3034.05 3525 87 4024
PER016A1_contig82_len904 2566.92 3040 1 3439
PER016A1_contig84_len750_circularized 219.839 36 2 1743
PER016A1_contig85_len690 2986.94 2463.5 148 5594
PER016A1_contig8_len750_circularized 3338.14 3685.5 130 4718
PER016A1_contig90_len482 2414.36 2577.5 16 3861
PER016A1_contig94_len741_circularized 2031.04 2327 50 2716
PER016A1_contig95_len1110 1248.42 446 28 3231
PER016A1_contig96_len742_circularized 2173.53 2599.5 71 3004
PER016A1_contig99_len750_circularized 4678.47 5133.5 112 6674
