CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
LC1408A1_contig163_len750_circularized 123.812 138 3 186
LC1408A1_contig164_len749_circularized 556.479 644 22 816
LC1408A1_contig165_len737_circularized 325.41 358 11 466
LC1408A1_contig166_len752_circularized 691.952 757.5 25 1042
LC1408A1_contig167_len741_circularized 440.029 509 24 625
LC1408A1_contig168_len751_circularized 777.815 865 28 1207
LC1408A1_contig169_len740_circularized 309.787 315 10 706
LC1408A1_contig16_len750_circularized 320.861 337 11 672
LC1408A1_contig17_len885 249.659 283 1 359
LC1408A1_contig18_len762_circularized 931.594 1085 30 1276
LC1408A1_contig19_len3081 649.435 589 0 1543
LC1408A1_contig1_len739_circularized 718.933 821 25 1052
LC1408A1_contig20_len1461_circularized 1088.94 1148 12 1921
LC1408A1_contig21_len945 337.963 336 1 588
LC1408A1_contig23_len754_circularized 180.819 121 3 858
LC1408A1_contig24_len751 86.8362 81 2 157
LC1408A1_contig25_len823 307.402 344 5 443
LC1408A1_contig27_len740_circularized 539.829 625.5 20 760
LC1408A1_contig28_len751_circularized 460.421 461 22 786
LC1408A1_contig29_len741 377.88 418 2 485
LC1408A1_contig2_len748_circularized 306.488 337 10 488
LC1408A1_contig30_len741_circularized 2143.02 2527 60 2868
LC1408A1_contig35_len741_circularized 1886.6 2136 82 2547
LC1408A1_contig36_len833 1123.11 1265 9 1485
LC1408A1_contig37_len927 88.7843 94 2 187
LC1408A1_contig38_len752_circularized 291.532 305 7 635
LC1408A1_contig39_len752_circularized 603.803 692 21 1003
LC1408A1_contig3_len738_circularized 420.671 477 7 600
LC1408A1_contig40_len741_circularized 565.591 606 6 1192
LC1408A1_contig41_len741_circularized 864.354 991 42 1223
LC1408A1_contig42_len861 356.628 380 2 554
LC1408A1_contig46_len750_circularized 1282.79 1416.5 42 1713
LC1408A1_contig47_len740_circularized 552.676 632 12 825
LC1408A1_contig48_len749_circularized 1142.21 1333 50 1644
LC1408A1_contig50_len739_circularized 436.36 483 10 619
LC1408A1_contig51_len740_circularized 401.658 407.5 13 878
LC1408A1_contig52_len717_circularized 89.4556 83 2 264
LC1408A1_contig53_len750_circularized 1289.36 1463 56 1802
LC1408A1_contig55_len1583 1933.36 1572 2 3119
LC1408A1_contig56_len760_circularized 1408.19 1605 42 1972
LC1408A1_contig57_len1489_circularized 341.627 298 16 832
LC1408A1_contig59_len1482_circularized 631.094 605.5 9 1138
LC1408A1_contig5_len874 39.341 37 2 63
LC1408A1_contig60_len1512_circularized 933.147 698 21 1725
LC1408A1_contig61_len840 156.64 74 2 841
LC1408A1_contig63_len747_circularized 319.125 354 8 453
LC1408A1_contig64_len740_circularized 836.798 963 17 1178
LC1408A1_contig65_len737_circularized 119.767 90 1 486
LC1408A1_contig69_len740_circularized 334.539 362 5 613
LC1408A1_contig6_len751_circularized 1648.5 1850 76 2155
LC1408A1_contig70_len834 1141.27 1276.5 12 1499
LC1408A1_contig72_len744 264.199 287 6 357
LC1408A1_contig75_len752_circularized 465.729 523 15 818
LC1408A1_contig77_len739_circularized 98.9393 108 4 145
LC1408A1_contig7_len759_circularized 230.972 185 5 886
LC1408A1_contig80_len718 402.377 433 20 576
LC1408A1_contig81_len742_circularized 577.688 625.5 9 1119
LC1408A1_contig82_len939 195.72 206 2 286
LC1408A1_contig83_len750_circularized 90.7367 97.5 2 137
LC1408A1_contig84_len709_circularized 187.665 197 6 351
LC1408A1_contig85_len694 409.3 468 14 582
LC1408A1_contig86_len751_circularized 79.8579 71 2 223
LC1408A1_contig87_len709_circularized 194.485 198 5 435
LC1408A1_contig88_len960 380.461 447 1 665
LC1408A1_contig89_len751_circularized 1010.18 1180 31 1435
LC1408A1_contig91_len1608 463.975 221 1 1025
LC1408A1_contig92_len1486_circularized 830.699 785.5 20 1743
LC1408A1_contig93_len734_circularized 1105.76 1279.5 43 1520
LC1408A1_contig97_len739_circularized 90.5489 55 3 452
LC1408A1_contig98_len749_circularized 859.747 962 18 1405
LC1408A1_contig99_len750_circularized 301.251 306 7 678
LC1408A1_contig9_len824 1611.22 1815.5 4 2316
