CONTIG AVERAGE.DEPTH MEDIAN.DEPTH MIN.DEPTH MAX.DEPTH 
PER012A1_contig200_len750_circularized 350.546 314 9 1107
PER012A1_contig202_len752_circularized 296.608 319 6 612
PER012A1_contig203_len760_circularized 342.456 336.5 11 848
PER012A1_contig206_len759_circularized 827.128 901 21 1590
PER012A1_contig207_len751_circularized 1067.83 1237 33 1516
PER012A1_contig209_len751_circularized 288.815 300 7 599
PER012A1_contig20_len749_circularized 1041.58 1212 21 1336
PER012A1_contig210_len499 810.413 889 45 1166
PER012A1_contig211_len1478_circularized 1896.94 1265.5 42 3942
PER012A1_contig212_len730_circularized 111.444 105 4 297
PER012A1_contig213_len748 1016.77 1157 13 1335
PER012A1_contig214_len761_circularized 437.37 526 18 615
PER012A1_contig215_len747_circularized 646.656 744 22 846
PER012A1_contig218_len1506 2011.25 1511 14 3618
PER012A1_contig221_len773 970.105 1065 5 1370
PER012A1_contig222_len745_circularized 1104.07 1357 38 1561
PER012A1_contig224_len1491_circularized 606.035 624 11 999
PER012A1_contig226_len734_circularized 1405.13 1616 45 1853
PER012A1_contig227_len507 968.195 1171 9 1503
PER012A1_contig228_len748_circularized 221.34 219 10 520
PER012A1_contig229_len739_circularized 1721.08 1912 50 2294
PER012A1_contig232_len741_circularized 1290.35 1524 28 1709
PER012A1_contig233_len2308 1306.8 1473 1 2512
PER012A1_contig235_len737_circularized 593.953 696 11 825
PER012A1_contig236_len741_circularized 565.875 650 18 764
PER012A1_contig237_len739_circularized 331.967 317 12 865
PER012A1_contig23_len740_circularized 1712.75 2132 46 2335
PER012A1_contig243_len748_circularized 709.487 822 26 949
PER012A1_contig246_len3063 950.211 800 2 2240
PER012A1_contig247_len750_circularized 500.599 498.5 11 1156
PER012A1_contig249_len899 953.422 1099 2 1358
PER012A1_contig252_len750_circularized 680.939 753.5 24 965
PER012A1_contig253_len741_circularized 876.53 1010 33 1193
PER012A1_contig254_len741_circularized 910.786 982 19 1748
PER012A1_contig256_len742_circularized 1680.37 1861.5 64 2725
PER012A1_contig257_len742_circularized 478.041 547 15 671
PER012A1_contig258_len751_circularized 409.483 433 8 847
PER012A1_contig259_len750_circularized 1062.1 1233.5 30 1393
PER012A1_contig260_len756_circularized 382.364 428 9 760
PER012A1_contig261_len739_circularized 532.954 602 16 848
PER012A1_contig262_len736 140.162 150 7 185
PER012A1_contig263_len742_circularized 537.759 590 16 1017
PER012A1_contig265_len740_circularized 168.412 153 6 542
PER012A1_contig268_len883 443.548 538 1 598
PER012A1_contig269_len750_circularized 390.207 445.5 4 547
PER012A1_contig270_len742_circularized 165.203 161 2 424
PER012A1_contig272_len748_circularized 822.863 930 29 1089
PER012A1_contig274_len709_circularized 455.134 490 21 884
PER012A1_contig275_len1498_circularized 926.022 786.5 26 1766
PER012A1_contig276_len740_circularized 2049.87 2322.5 76 2996
PER012A1_contig278_len749_circularized 1327.87 1538 56 1801
PER012A1_contig279_len749_circularized 300.806 352 5 422
PER012A1_contig27_len1183 907.447 1011 17 1223
PER012A1_contig280_len742_circularized 676.739 774 27 949
PER012A1_contig281_len740_circularized 1098.49 1300 37 1449
PER012A1_contig284_len741_circularized 1295.14 1440 31 1730
PER012A1_contig285_len742_circularized 615.776 715 17 930
PER012A1_contig287_len749_circularized 305.811 280 5 884
PER012A1_contig288_len740_circularized 511.991 328 6 1396
PER012A1_contig289_len749_circularized 553.582 614 13 903
PER012A1_contig28_len833 1044.31 1218 7 1354
PER012A1_contig290_len739_circularized 1150.34 1333 45 1481
PER012A1_contig292_len760_circularized 617.223 682 11 865
PER012A1_contig293_len1491_circularized 1342.32 723 2 2955
PER012A1_contig294_len734_circularized 154.089 136 5 481
PER012A1_contig296_len740_circularized 694.974 810 21 952
PER012A1_contig297_len740_circularized 1096.5 1197.5 27 1582
PER012A1_contig299_len750_circularized 447.98 461 10 962
PER012A1_contig302_len750_circularized 1870.82 2178 57 2451
PER012A1_contig304_len740_circularized 625.255 742 15 847
PER012A1_contig305_len762_circularized 2208.37 2439.5 59 3053
PER012A1_contig306_len748_circularized 2030.82 2354.5 81 2830
PER012A1_contig308_len750_circularized 1385.15 1644 40 1848
PER012A1_contig309_len1155 971.955 1194 7 1534
PER012A1_contig30_len735_circularized 640.954 703 25 930
PER012A1_contig312_len741_circularized 594.185 694 12 816
PER012A1_contig313_len831 1224.33 1434 5 1613
PER012A1_contig316_len433 221.557 217 0 418
PER012A1_contig317_len741_circularized 735.441 853 21 976
PER012A1_contig319_len788 1969.81 2276 8 2561
PER012A1_contig31_len760_circularized 1616.02 1827 50 2253
PER012A1_contig320_len750_circularized 1050.32 1234 34 1388
PER012A1_contig322_len740_circularized 1257.3 1466 35 1711
PER012A1_contig323_len743_circularized 467.879 523 16 777
PER012A1_contig324_len751_circularized 188.67 188 7 473
PER012A1_contig328_len740_circularized 1067.14 1204 40 1463
PER012A1_contig32_len739_circularized 193.598 195 5 489
PER012A1_contig330_len768 506.939 364.5 9 1378
PER012A1_contig332_len751_circularized 1240.86 1378 40 1743
PER012A1_contig333_len812 119.32 97 7 346
PER012A1_contig334_len739_circularized 416.171 481 16 555
PER012A1_contig335_len731_circularized 1219.41 1432 52 1663
PER012A1_contig336_len826 1162.1 1336 9 1436
PER012A1_contig337_len740_circularized 185.793 133 1 817
PER012A1_contig338_len742_circularized 567.854 660 14 789
PER012A1_contig339_len1511_circularized 2078.78 1501 40 3951
PER012A1_contig33_len940 799.06 717.5 6 2519
PER012A1_contig340_len752_circularized 822.032 920.5 34 1159
PER012A1_contig342_len750_circularized 1073.08 1211 21 1541
PER012A1_contig343_len945 185.76 215 3 270
PER012A1_contig344_len1499_circularized 545.429 542 9 1235
PER012A1_contig345_len762 1101.14 1335 5 1458
PER012A1_contig346_len739_circularized 1220.14 1463 34 1720
PER012A1_contig347_len743_circularized 1591.87 1925 51 2176
PER012A1_contig348_len752_circularized 160.861 157 3 369
PER012A1_contig349_len751_circularized 530.407 576 15 923
PER012A1_contig350_len739_circularized 1877.76 2206 56 2489
PER012A1_contig353_len749_circularized 244.174 239 7 647
PER012A1_contig356_len1575 1185.21 1241 9 1586
PER012A1_contig358_len750_circularized 985.402 1136.5 24 1376
PER012A1_contig35_len740_circularized 1145.09 1357 39 1549
PER012A1_contig362_len746_circularized 1815.49 2144 66 2490
PER012A1_contig365_len740_circularized 1085.2 1204.5 41 1563
PER012A1_contig367_len750_circularized 280.398 306 10 479
PER012A1_contig368_len751_circularized 1730.58 1855 74 2456
PER012A1_contig369_len742_circularized 206.061 226 4 360
PER012A1_contig370_len501 871.756 1061 5 1174
PER012A1_contig371_len583 457.583 431 14 910
PER012A1_contig372_len737_circularized 485.167 549 12 911
PER012A1_contig373_len742_circularized 995.025 1139 37 1399
PER012A1_contig376_len750 789.853 889 33 993
PER012A1_contig377_len739_circularized 1957.1 2290 52 2599
PER012A1_contig378_len750 1888.84 2172.5 59 2362
PER012A1_contig380_len750_circularized 1893.9 2133.5 59 2617
PER012A1_contig382_len424 1038.89 959.5 132 2054
PER012A1_contig383_len760_circularized 1584.9 1880.5 49 2101
PER012A1_contig384_len749_circularized 1687.48 1956 51 2216
PER012A1_contig385_len749_circularized 830.514 916 18 1325
PER012A1_contig386_len741_circularized 842.497 980 29 1107
PER012A1_contig388_len741_circularized 336.888 291 10 1053
PER012A1_contig389_len853 936.451 1031 2 1175
PER012A1_contig38_len404 373.837 467 5 541
PER012A1_contig390_len740_circularized 1795.41 2074 60 2357
PER012A1_contig392_len478 465.458 473 18 824
PER012A1_contig393_len751_circularized 378.496 410 9 748
PER012A1_contig394_len740_circularized 332.038 360 8 638
PER012A1_contig395_len738_circularized 599.86 683 31 811
PER012A1_contig396_len760_circularized 2144.77 2444.5 74 2930
PER012A1_contig397_len748_circularized 476.13 532 18 746
PER012A1_contig398_len753_circularized 284.537 257 9 852
PER012A1_contig399_len752_circularized 281.22 275 7 707
PER012A1_contig39_len1391 785.242 945 6 1215
PER012A1_contig3_len750_circularized 1515.5 1748.5 65 2019
PER012A1_contig400_len749_circularized 873.26 1037 27 1262
PER012A1_contig401_len741_circularized 965.416 1131 24 1265
PER012A1_contig402_len750_circularized 335.574 358 8 691
PER012A1_contig40_len740_circularized 220.399 209 5 631
PER012A1_contig411_len741_circularized 936.767 1042 39 1316
PER012A1_contig412_len751_circularized 564.527 665 7 822
PER012A1_contig414_len737_circularized 1808.19 2152 62 2395
PER012A1_contig415_len719_circularized 553.236 471 13 1895
PER012A1_contig416_len738_circularized 1119.78 1251 18 1486
PER012A1_contig418_len750_circularized 1829.82 2147.5 44 2610
PER012A1_contig419_len740_circularized 847.236 994 27 1115
PER012A1_contig41_len739_circularized 1057.18 1201 33 1424
PER012A1_contig421_len752_circularized 1190.89 1386 46 1584
PER012A1_contig422_len739_circularized 906.282 1018 21 1318
PER012A1_contig423_len740_circularized 244.999 233 6 608
PER012A1_contig424_len741_circularized 302.504 283 8 847
PER012A1_contig428_len1618 1144.03 1262 1 1588
PER012A1_contig42_len468 1478.06 1782 12 2176
PER012A1_contig430_len742_circularized 1243.54 1440.5 35 1731
PER012A1_contig431_len751_circularized 472.45 528 5 852
PER012A1_contig433_len756 1327.79 1513 3 1863
PER012A1_contig437_len740_circularized 1386.04 1572 59 1827
PER012A1_contig438_len751_circularized 301.323 314 5 631
PER012A1_contig439_len741_circularized 936.926 1063 31 1552
PER012A1_contig43_len1503_circularized 935.512 928 13 1352
PER012A1_contig440_len741_circularized 319.182 365 10 465
PER012A1_contig441_len738_circularized 492.146 576 14 674
PER012A1_contig442_len752_circularized 3456.68 4071.5 111 4551
PER012A1_contig443_len741_circularized 121.67 139 2 183
PER012A1_contig444_len740_circularized 150.913 174 7 232
PER012A1_contig445_len752_circularized 270.979 298 8 389
PER012A1_contig446_len752_circularized 249.982 305.5 9 333
PER012A1_contig447_len749_circularized 800.496 960 20 1093
PER012A1_contig44_len739_circularized 1536.62 1794 54 2146
PER012A1_contig45_len601 556.937 661 11 753
PER012A1_contig46_len748_circularized 1354.18 1565.5 62 1847
PER012A1_contig4_len948 316.597 363.5 1 532
PER012A1_contig50_len740_circularized 756.081 852.5 29 1091
PER012A1_contig52_len760_circularized 519.709 585.5 14 714
PER012A1_contig54_len739_circularized 367.85 419 15 504
PER012A1_contig55_len739_circularized 378.415 361 4 987
PER012A1_contig56_len477 1001.52 1150 8 1414
PER012A1_contig58_len742_circularized 2286.87 2515.5 86 3250
PER012A1_contig59_len905 436.223 517 8 624
PER012A1_contig60_len740_circularized 1076.8 1189 28 1476
PER012A1_contig61_len474 132.171 130 8 236
PER012A1_contig63_len429 435.536 533 11 595
PER012A1_contig67_len846 1509.04 1798 10 1966
PER012A1_contig74_len741_circularized 1048.87 1247 36 1430
PER012A1_contig85_len749_circularized 1638.76 1851 56 2195
PER012A1_contig87_len1136 496.373 509 7 762
PER012A1_contig95_len752_circularized 1749.2 1998 58 2432
PER012A1_contig97_len581 497.74 463 32 990
PER012A1_contig98_len1576 2180.69 1026 0 4464
PER012A1_contig9_len749_circularized 986.212 1105 21 1703
